query_id,epoch,probe_index,led_slot,merge_support_flag,abstained_core,state,disposition,reason_code,evidence_ptr,certification_tier
pairD_oneshot_s1:e0:p12,0,12,22,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p13,0,13,39,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p14,0,14,15,0,0,superseded,withheld,led_superseded_supersession,router(fork_events.csv): slot 15 superseded (supersession verdict) @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p15,0,15,24,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p16,0,16,11,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 11 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=witness, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p17,0,17,33,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p18,0,18,21,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 21 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p19,0,19,2,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p20,0,20,21,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 21 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p21,0,21,16,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p22,0,22,29,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 29 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p23,0,23,28,0,0,superseded,withheld,led_superseded_supersession,router(fork_events.csv): slot 28 superseded (supersession verdict) @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p24,0,24,29,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 29 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p25,0,25,12,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p26,0,26,21,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 21 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p27,0,27,24,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p28,0,28,24,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p29,0,29,28,0,0,superseded,withheld,led_superseded_supersession,router(fork_events.csv): slot 28 superseded (supersession verdict) @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p30,0,30,21,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 21 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p31,0,31,17,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p32,0,32,11,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 11 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=witness, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p33,0,33,10,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p34,0,34,7,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p35,0,35,39,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p36,0,36,23,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p37,0,37,29,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 29 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p38,0,38,25,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p39,0,39,16,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p40,0,40,7,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p41,0,41,49,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p42,0,42,5,0,0,superseded,withheld,led_superseded_supersession,router(fork_events.csv): slot 5 superseded (supersession verdict) @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p43,0,43,28,0,0,superseded,withheld,led_superseded_supersession,router(fork_events.csv): slot 28 superseded (supersession verdict) @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p44,0,44,89,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p45,0,45,11,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 11 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=witness, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p46,0,46,16,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p47,0,47,29,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 29 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p48,0,48,15,0,0,superseded,withheld,led_superseded_supersession,router(fork_events.csv): slot 15 superseded (supersession verdict) @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p49,0,49,22,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p50,0,50,62,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 62 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p51,0,51,8,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p52,0,52,24,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p53,0,53,29,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 29 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=witness, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p54,0,54,53,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p55,0,55,62,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 62 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=witness, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p56,0,56,20,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p57,0,57,16,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p58,0,58,29,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 29 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p59,0,59,16,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p60,0,60,15,0,0,superseded,withheld,led_superseded_supersession,router(fork_events.csv): slot 15 superseded (supersession verdict) @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p61,0,61,7,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p62,0,62,29,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 29 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p63,0,63,62,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 62 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p64,0,64,37,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p65,0,65,43,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p66,0,66,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p67,0,67,35,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 35 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p68,0,68,55,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p69,0,69,50,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p70,0,70,45,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p71,0,71,47,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 47 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p72,0,72,55,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p73,0,73,43,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p74,0,74,55,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p75,0,75,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p76,0,76,50,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p77,0,77,57,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p78,0,78,51,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p79,0,79,38,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p80,0,80,52,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 52 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p81,0,81,38,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p82,0,82,47,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 47 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p83,0,83,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p84,0,84,58,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 58 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p85,0,85,35,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 35 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p86,0,86,61,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 61 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p87,0,87,39,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p88,0,88,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p89,0,89,61,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 61 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p90,0,90,39,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p91,0,91,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p92,0,92,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p93,0,93,51,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p94,0,94,37,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p95,0,95,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p96,0,96,52,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 52 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p97,0,97,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p98,0,98,35,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 35 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p99,0,99,55,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p100,0,100,50,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p101,0,101,57,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p102,0,102,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p103,0,103,47,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 47 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p104,0,104,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p105,0,105,41,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p106,0,106,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p107,0,107,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p108,0,108,61,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 61 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=witness, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p109,0,109,39,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p110,0,110,41,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p111,0,111,50,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p112,0,112,63,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 63 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=witness, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p113,0,113,47,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 47 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p114,0,114,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p115,0,115,47,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 47 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p116,0,116,38,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p117,0,117,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p118,0,118,47,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 47 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p119,0,119,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p120,0,120,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p121,0,121,48,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p122,0,122,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p123,0,123,54,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p124,0,124,41,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p125,0,125,37,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p126,0,126,52,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 52 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=pair_counterpart, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p127,0,127,61,0,0,human-review,shown_with_caveat,led_pending_ambiguous,"router(fork_events.csv): slot 61 in ambiguous (pending) pair @epoch 0; witness-window dual-present [source=witness, width=2, truncated=0]",harness-heuristic
pairD_oneshot_s1:e0:p128,0,128,93,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p129,0,129,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p130,0,130,95,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p131,0,131,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p132,0,132,68,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p133,0,133,95,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p134,0,134,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p135,0,135,66,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p136,0,136,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p137,0,137,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p138,0,138,68,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p139,0,139,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p140,0,140,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p141,0,141,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p142,0,142,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p143,0,143,83,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p144,0,144,91,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p145,0,145,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p146,0,146,68,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p147,0,147,91,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p148,0,148,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p149,0,149,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p150,0,150,65,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
pairD_oneshot_s1:e0:p151,0,151,66,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
